date,SST,year,month,day,Total_Cal,Total_pseudCent
8/30/03,288.4453974,2003,8,30,6350,75000
8/31/03,288.376049,2003,8,31,5700,91875
9/1/03,288.4032414,2003,9,1,5050,108750
9/2/03,288.3776504,2003,9,2,4400,125625
9/3/03,288.2063506,2003,9,3,3750,142500
9/4/03,288.0052379,2003,9,4,3294,124687.5
9/5/03,288.1609225,2003,9,5,2838,106875
9/6/03,288.3814286,2003,9,6,2381,89062.5
9/7/03,288.3658688,2003,9,7,1925,71250
9/8/03,288.2627665,2003,9,8,1469,53437.5
9/9/03,288.2471963,2003,9,9,1013,35625
9/10/03,288.1810854,2003,9,10,556,17812.5
9/11/03,288.218978,2003,9,11,100,0
9/12/03,288.0821322,2003,9,12,1150,2500
9/13/03,288.0868012,2003,9,13,4100,7500
9/14/03,288.238361,2003,9,14,3033,10833.3
9/15/03,288.0453904,2003,9,15,1967,14166.7
9/16/03,287.9128878,2003,9,16,900,17500
9/17/03,287.9767111,2003,9,17,833,16041.7
9/18/03,288.0698064,2003,9,18,767,14583.3
9/19/03,288.0237717,2003,9,19,700,13125
9/20/03,288.1411859,2003,9,20,633,11666.7
9/21/03,288.1316123,2003,9,21,567,10208.3
9/22/03,288.0164962,2003,9,22,500,8750
9/23/03,287.9589294,2003,9,23,433,7291.7
9/24/03,287.9167631,2003,9,24,367,5833.3
9/25/03,287.7982743,2003,9,25,300,4375
9/26/03,287.9256747,2003,9,26,233,2916.7
9/27/03,287.9443402,2003,9,27,167,1458.3
9/28/03,287.8445239,2003,9,28,100,0
9/29/03,287.8405031,2003,9,29,1050,0
9/30/03,287.6623159,2003,9,30,936,357.1
10/1/03,287.6074563,2003,10,1,821,714.3
10/2/03,287.5805586,2003,10,2,707,1071.4
10/3/03,287.2004407,2003,10,3,593,1428.6
10/4/03,287.1556504,2003,10,4,479,1785.7
10/5/03,287.2934979,2003,10,5,364,2142.9
10/6/03,287.3486903,2003,10,6,250,2500
