pxcor,pycor,Lat,long
76,34,55.309,-6.787
77,34,55.309,-6.771
78,34,55.309,-6.755
79,34,55.309,-6.739
80,34,55.309,-6.723
81,34,55.309,-6.707
82,34,55.309,-6.691
83,34,55.309,-6.676
84,34,55.309,-6.66
85,34,55.309,-6.644
86,34,55.309,-6.628
87,34,55.309,-6.612
88,34,55.309,-6.596
89,34,55.309,-6.58
90,34,55.309,-6.564
91,34,55.309,-6.548
92,34,55.309,-6.532
93,34,55.309,-6.516
94,34,55.309,-6.5
0,33,55.3,-8
1,33,55.3,-7.984
2,33,55.3,-7.968
3,33,55.3,-7.952
4,33,55.3,-7.936
5,33,55.3,-7.92
6,33,55.3,-7.904
7,33,55.3,-7.888
8,33,55.3,-7.872
9,33,55.3,-7.856
10,33,55.3,-7.84
11,33,55.3,-7.824
12,33,55.3,-7.809
13,33,55.3,-7.793
14,33,55.3,-7.777
15,33,55.3,-7.761
16,33,55.3,-7.745
17,33,55.3,-7.729
18,33,55.3,-7.713
19,33,55.3,-7.697
20,33,55.3,-7.681
21,33,55.3,-7.665
22,33,55.3,-7.649
23,33,55.3,-7.633
24,33,55.3,-7.617
25,33,55.3,-7.601
26,33,55.3,-7.585
27,33,55.3,-7.569
28,33,55.3,-7.553
29,33,55.3,-7.537
30,33,55.3,-7.521
31,33,55.3,-7.505
32,33,55.3,-7.489
33,33,55.3,-7.473
34,33,55.3,-7.457
35,33,55.3,-7.441
36,33,55.3,-7.426
37,33,55.3,-7.41
38,33,55.3,-7.394
39,33,55.3,-7.378
40,33,55.3,-7.362
41,33,55.3,-7.346
42,33,55.3,-7.33
43,33,55.3,-7.314
44,33,55.3,-7.298
45,33,55.3,-7.282
46,33,55.3,-7.266
47,33,55.3,-7.25
48,33,55.3,-7.234
49,33,55.3,-7.218
50,33,55.3,-7.202
51,33,55.3,-7.186
52,33,55.3,-7.17
53,33,55.3,-7.154
54,33,55.3,-7.138
55,33,55.3,-7.122
56,33,55.3,-7.106
57,33,55.3,-7.09
58,33,55.3,-7.074
59,33,55.3,-7.059
60,33,55.3,-7.043
61,33,55.3,-7.027
62,33,55.3,-7.011
63,33,55.3,-6.995
64,33,55.3,-6.979
65,33,55.3,-6.963
66,33,55.3,-6.947
67,33,55.3,-6.931
68,33,55.3,-6.915
69,33,55.3,-6.899
70,33,55.3,-6.883
71,33,55.3,-6.867
72,33,55.3,-6.851
73,33,55.3,-6.835
74,33,55.3,-6.819
75,33,55.3,-6.803
76,33,55.3,-6.787
77,33,55.3,-6.771
78,33,55.3,-6.755
79,33,55.3,-6.739
80,33,55.3,-6.723
81,33,55.3,-6.707
82,33,55.3,-6.691
83,33,55.3,-6.676
84,33,55.3,-6.66
85,33,55.3,-6.644
86,33,55.3,-6.628
87,33,55.3,-6.612
88,33,55.3,-6.596
89,33,55.3,-6.58
90,33,55.3,-6.564
91,33,55.3,-6.548
92,33,55.3,-6.532
93,33,55.3,-6.516
94,33,55.3,-6.5
0,32,55.291,-8
1,32,55.291,-7.984
2,32,55.291,-7.968
3,32,55.291,-7.952
4,32,55.291,-7.936
5,32,55.291,-7.92
6,32,55.291,-7.904
7,32,55.291,-7.888
8,32,55.291,-7.872
9,32,55.291,-7.856
10,32,55.291,-7.84
11,32,55.291,-7.824
12,32,55.291,-7.809
13,32,55.291,-7.793
14,32,55.291,-7.777
15,32,55.291,-7.761
16,32,55.291,-7.745
17,32,55.291,-7.729
18,32,55.291,-7.713
19,32,55.291,-7.697
20,32,55.291,-7.681
21,32,55.291,-7.665
22,32,55.291,-7.649
23,32,55.291,-7.633
24,32,55.291,-7.617
25,32,55.291,-7.601
26,32,55.291,-7.585
27,32,55.291,-7.569
28,32,55.291,-7.553
29,32,55.291,-7.537
30,32,55.291,-7.521
31,32,55.291,-7.505
32,32,55.291,-7.489
33,32,55.291,-7.473
34,32,55.291,-7.457
35,32,55.291,-7.441
36,32,55.291,-7.426
37,32,55.291,-7.41
38,32,55.291,-7.394
39,32,55.291,-7.378
40,32,55.291,-7.362
41,32,55.291,-7.346
42,32,55.291,-7.33
43,32,55.291,-7.314
44,32,55.291,-7.298
45,32,55.291,-7.282
46,32,55.291,-7.266
47,32,55.291,-7.25
48,32,55.291,-7.234
49,32,55.291,-7.218
50,32,55.291,-7.202
51,32,55.291,-7.186
52,32,55.291,-7.17
53,32,55.291,-7.154
54,32,55.291,-7.138
55,32,55.291,-7.122
56,32,55.291,-7.106
57,32,55.291,-7.09
58,32,55.291,-7.074
59,32,55.291,-7.059
60,32,55.291,-7.043
61,32,55.291,-7.027
62,32,55.291,-7.011
63,32,55.291,-6.995
64,32,55.291,-6.979
65,32,55.291,-6.963
66,32,55.291,-6.947
67,32,55.291,-6.931
68,32,55.291,-6.915
69,32,55.291,-6.899
70,32,55.291,-6.883
71,32,55.291,-6.867
72,32,55.291,-6.851
73,32,55.291,-6.835
74,32,55.291,-6.819
75,32,55.291,-6.803
76,32,55.291,-6.787
77,32,55.291,-6.771
78,32,55.291,-6.755
79,32,55.291,-6.739
80,32,55.291,-6.723
81,32,55.291,-6.707
82,32,55.291,-6.691
83,32,55.291,-6.676
84,32,55.291,-6.66
85,32,55.291,-6.644
86,32,55.291,-6.628
87,32,55.291,-6.612
88,32,55.291,-6.596
89,32,55.291,-6.58
90,32,55.291,-6.564
91,32,55.291,-6.548
92,32,55.291,-6.532
93,32,55.291,-6.516
94,32,55.291,-6.5
0,31,55.282,-8
1,31,55.282,-7.984
2,31,55.282,-7.968
3,31,55.282,-7.952
4,31,55.282,-7.936
5,31,55.282,-7.92
6,31,55.282,-7.904
7,31,55.282,-7.888
8,31,55.282,-7.872
9,31,55.282,-7.856
10,31,55.282,-7.84
11,31,55.282,-7.824
12,31,55.282,-7.809
13,31,55.282,-7.793
14,31,55.282,-7.777
15,31,55.282,-7.761
16,31,55.282,-7.745
17,31,55.282,-7.729
18,31,55.282,-7.713
19,31,55.282,-7.697
20,31,55.282,-7.681
21,31,55.282,-7.665
22,31,55.282,-7.649
23,31,55.282,-7.633
24,31,55.282,-7.617
25,31,55.282,-7.601
26,31,55.282,-7.585
27,31,55.282,-7.569
28,31,55.282,-7.553
29,31,55.282,-7.537
30,31,55.282,-7.521
31,31,55.282,-7.505
32,31,55.282,-7.489
33,31,55.282,-7.473
34,31,55.282,-7.457
35,31,55.282,-7.441
